path,shape,dtype,size,min,max,mean,sum,sha256,value,array_file,text_file
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/RESULT_TRANSLATOR_STATE/DISTANCE_UNITS,[1],|S2,1,,,,,8fa1dddd53606ceb933c5c6a12e714ed41e11d37a2b7bc48e91d15b54171d033,"""mm""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/RESULT_TRANSLATOR_STATE/DIVERGENCE_ANGLE_UNITS,[1],|S4,1,,,,,41af7524e0f05dfc003faf31d4e4f032f7c353c671bcba12e515505ceb2dcac0,"""mrad""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/RESULT_TRANSLATOR_STATE/PE_BASE,[1],|S5,1,,,,,416b96b26d97cd79c458b7bbfb66d20f019d1597baf0350357d020a48eb4ab68,"""WATTS""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/RESULT_TRANSLATOR_STATE/PE_QUANTIFIER,[1],|S4,1,,,,,c627c09c14e58e44bc51622dac392958ec88244e414b508020634f53cfcd1e69,"""NONE""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/centroidX/Format,[1],|S12,1,,,,,93abd46ebd2a2e2b8021a3c2bfc8b5c4f1622c84519b84636ad859207ddb90a2,"""0.000000e+00""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/centroidX/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/centroidY/Format,[1],|S12,1,,,,,93abd46ebd2a2e2b8021a3c2bfc8b5c4f1622c84519b84636ad859207ddb90a2,"""0.000000e+00""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/centroidY/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/d4Sigma_XM_/Format,[1],|S9,1,,,,,5dcd8052b901d1606ef0e70ea576e9e856220b31799bf23ffda78ca10dbd25bb,"""0.000e+00""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/d4Sigma_XM_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/d4Sigma_Ym_/Format,[1],|S9,1,,,,,5dcd8052b901d1606ef0e70ea576e9e856220b31799bf23ffda78ca10dbd25bb,"""0.000e+00""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/d4Sigma_Ym_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyMin_PE_/Format,[1],|S2,1,,,,,0480a93d2e9b094b89e08e01976089ac18193af802c66b631cc8d2dc1bae8c88,"""n2""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyMin_PE_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyPeak_PE_/Format,[1],|S2,1,,,,,0480a93d2e9b094b89e08e01976089ac18193af802c66b631cc8d2dc1bae8c88,"""n2""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyPeak_PE_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyTotal_PE_/Format,[1],|S2,1,,,,,0480a93d2e9b094b89e08e01976089ac18193af802c66b631cc8d2dc1bae8c88,"""n2""",,
BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyTotal_PE_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/DisplayName,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Header,[1],float64,1,133.0,133.0,133.0,133.0,a3980dffd38fbbde9edf6dc628134e52de1151cea8d7fa020de7778e91a80963,133.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Max,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Mean,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Min,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Results,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/SampleSize,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/StdDev,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Units,[1],float64,1,78.0,78.0,78.0,78.0,c00711a362d75c0250538b6448a7fa3c745201b7c40b83010aa626b107af0775,78.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Value,[1],float64,1,122.0,122.0,122.0,122.0,51296c61c21046c26a16fee9e4a42883d5546e8e839e41ee792742828c99727f,122.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Visible,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/HEIGHT,[1],float64,1,22.0,22.0,22.0,22.0,bb384aa588e9aee3fae923334f5cec1416ad8ab038fe45e772beadf7ebfed103,22.0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTGROUPS/divergence/EXPANDED,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTGROUPS/frameInfo/EXPANDED,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,1,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTGROUPS/gaussian/EXPANDED,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTGROUPS/gaussian1D/EXPANDED,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTGROUPS/powerEnergy/EXPANDED,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,1,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTGROUPS/spatial/EXPANDED,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,1,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTGROUPS/topHat/EXPANDED,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTGROUPS/topHat1D/EXPANDED,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/avgPulsePower/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__avgPulsePower__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/avgPulsePower/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/avgPulsePower/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/avg_PE_Density/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__avg_PE_Density__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/avg_PE_Density/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/avg_PE_Density/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/centroidCrossHairDistance/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__centroidCrossHairDistance__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/centroidCrossHairDistance/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/centroidCrossHairDistance/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/centroidX/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__centroidX__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/centroidX/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/centroidX/VISIBLE,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,1,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/centroidY/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__centroidY__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/centroidY/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/centroidY/VISIBLE,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,1,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/crossSectionArea/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__crossSectionArea__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/crossSectionArea/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/crossSectionArea/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/cursorCrossHairDistance/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__cursorCrossHairDistance__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/cursorCrossHairDistance/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/cursorCrossHairDistance/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/d4Sigma/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__d4Sigma__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/d4Sigma/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/d4Sigma/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/d4Sigma_XM_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__d4Sigma_XM___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/d4Sigma_XM_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/d4Sigma_XM_/VISIBLE,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,1,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/d4Sigma_Ym_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__d4Sigma_Ym___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/d4Sigma_Ym_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/d4Sigma_Ym_/VISIBLE,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,1,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/divergenceAngle_XM_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__divergenceAngle_XM___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/divergenceAngle_XM_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/divergenceAngle_XM_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
